x,y,L,t, 1, 1
-23.38233303332555, 23.04676059306367, 32.89247508308513, 1742, 4.747295565424577, 19.61750079241626, -0.3350584364852535, 0.331363762600203, 0.4712388980384645, 2.361738477228091
not linear mode
not linear mode
-23.74887087572362, 23.41329843546174, 33.41083787092745, 1765, 4.956735075663896, 19.79203371761569, -0.3665378423980687, 0.3665378423980688, 0.5183627878423209, 2.356194490192345
not linear mode
not linear mode
-24.04709826206381, 23.71485102829847, 33.83495287916208, 1783, 5.131268000863329, 19.93166005777524, -0.2982273863401855, 0.3015525928367313, 0.4241150082346223, 2.350650503156598
not linear mode
not linear mode
-24.32637935995613, 24.00198309704954, 34.23550594249478, 1801, 5.305800926062761, 20.05383310541485, -0.2792810978923259, 0.2871320687510681, 0.4005530633327012, 2.342334522602978
not linear mode
not linear mode
-24.63762629266652, 24.32375941881358, 34.68318289563132, 1820, 5.480333851262194, 20.21091273809434, -0.3112469327103905, 0.3217763217640362, 0.4476769531365434, 2.339562529085105
not linear mode
not linear mode
-24.89822270099849, 24.59617787512696, 35.0601740140621, 1839, 5.637413483941685, 20.33308578573394, -0.260596408331967, 0.272418456313378, 0.376991118430773, 2.334018542049358
not linear mode
not linear mode
-25.17590765862669, 24.88485385412805, 35.4607270773948, 1856, 5.777039824101231, 20.49016541841343, -0.2776849576281958, 0.2886759790010905, 0.4005530633327012, 2.336790535567232
not linear mode
not linear mode
-25.4527913424794, 25.17429846396101, 35.86128014072749, 1875, 5.934119456780721, 20.62979175857298, -0.2768836838527134, 0.2894446098329626, 0.4005530633326941, 2.334018542049358
not linear mode
not linear mode
-25.71489402265657, 25.4452679980781, 36.23827125915827, 1892, 6.056292504420323, 20.78687139125246, -0.2621026801771756, 0.270969534117088, 0.3769911184307801, 2.339562529085105
not linear mode
not linear mode
-25.9941751205489, 25.73240006682916, 36.63882432249096, 1911, 6.19591884457987, 20.94395102393196, -0.279281097892321, 0.2871320687510628, 0.4005530633326941, 2.342334522602979
not linear mode
not linear mode
-26.24269794249906, 25.98369389419311, 36.99225349601982, 1929, 6.300638599699529, 21.10103065661145, -0.2485228219501598, 0.2512938273639477, 0.3534291735288591, 2.350650503156599
not linear mode
not linear mode
-26.49191639360004, 26.23429785332407, 37.34568266954867, 1945, 6.422811647339132, 21.24065699677099, -0.2492184511009809, 0.250603959130957, 0.3534291735288448, 2.353422496674472
not linear mode
not linear mode
-26.75922728333973, 26.50013086783179, 37.72267378797945, 1964, 6.544984694978735, 21.39773662945048, -0.2673108897396962, 0.2658330145077215, 0.3769911184307801, 2.358966483710218
not linear mode
not linear mode
-27.02653817307942, 26.7659638823395, 38.09966490641022, 1983, 6.684611035138281, 21.53736296961003, -0.2673108897396913, 0.2658330145077163, 0.376991118430773, 2.358966483710218
not linear mode
not linear mode
