x,y,L,t, 1, 1
-0.05160930025338582, -21.01946714439671, 21.18218846682918, 1436, 12.84562329467827, 2.844886680750757, -0.006204469334516974, -0.3533747094255075, 0.3534291735288484, -1.588352285741428
 
 
-0.05687756446086255, -21.27859498996171, 21.44136986075034, 1451, 12.95034304979793, 2.932153143350474, -0.005268264207476715, -0.2591278455649987, 0.259181393921164, -1.591124279259301
 
 
-0.06541091739168738, -21.60835182523547, 21.77123708937727, 1470, 13.08996938995747, 3.036872898470133, -0.008533352930824826, -0.3297568352737592, 0.3298672286269237, -1.596668266295048
 
 
-0.07394427032251238, -21.93810866050923, 22.1011043180042, 1489, 13.21214243759708, 3.159045946109736, -0.008533352930825011, -0.3297568352737663, 0.3298672286269309, -1.596668266295048
 
 
-0.07969146763975944, -22.22079358294377, 22.38384765682727, 1506, 13.29940890019679, 3.28121899374934, -0.005747197317247059, -0.282684922434534, 0.282743338823078, -1.591124279259301
 
 
-0.0845027840812307, -22.62131774923004, 22.78440072015998, 1529, 13.42158194783639, 3.455751918948773, -0.004811316441471279, -0.4005241662862727, 0.4005530633327048, -1.582808298705681
 
 
-0.08563488318504939, -22.92762094083841, 23.09070600388498, 1547, 13.50884841043611, 3.595378259108319, -0.001132099103818667, -0.3063031916083694, 0.3063052837250027, -1.574492318152061
 
 
-0.0844374722048719, -23.18679956874175, 23.34988739780614, 1564, 13.57866158051589, 3.717551306747922, 0.001197410980177491, -0.259178627903341, 0.2591813939211569, -1.566176337598441
 
 
-0.0810848030407103, -23.44595927734706, 23.6090687917273, 1581, 13.64847475059566, 3.839724354387525, 0.003352669164161593, -0.2591597086053108, 0.2591813939211569, -1.557860357044821
 
 
-0.07498921787378174, -23.7757701812958, 23.93893602035422, 1601, 13.75319450571532, 3.979350694547071, 0.006095585166928569, -0.3298109039487358, 0.3298672286269273, -1.552316370009074
 
 
-0.06706526837374444, -24.10554222308578, 24.26880324898115, 1622, 13.85791426083498, 4.118977034706617, 0.007923949500037296, -0.329772041789977, 0.3298672286269273, -1.546772382973328
 
 
-0.06027331165942673, -24.38820397319147, 24.55154658780423, 1641, 13.96263401595464, 4.223696789826278, 0.006791956714317706, -0.2826617501056957, 0.2827433388230816, -1.546772382973328
 
 
-0.05504852437348799, -24.67089903371896, 24.83428992662732, 1659, 14.08480706359424, 4.310963252425994, 0.005224787285938731, -0.2826950605274924, 0.2827433388230851, -1.552316370009075
 
 
-0.05097747997784841, -24.93004845307475, 25.09347132054847, 1676, 14.1895268187139, 4.39822971502571, 0.004071044395639597, -0.2591494193557855, 0.2591813939211534, -1.555088363526948
 
 
-0.04810373288225068, -25.21277718742352, 25.37621465937156, 1694, 14.3116998663535, 4.485496177625427, 0.002873747095597719, -0.2827287343487684, 0.2827433388230851, -1.560632350562694
 
 
-0.04762476705893404, -25.47195813878116, 25.63539605329272, 1712, 14.4338729139931, 4.5553093477052, 0.0004789658233166456, -0.2591809513576451, 0.2591813939211569, -1.568948331116315
 
 
-0.04930113670621089, -25.73113411131666, 25.89457744721388, 1730, 14.55604596163271, 4.625122517784973, -0.001676369647276854, -0.2591759725354985, 0.2591813939211605, -1.577264311669935
 
 
-0.05213132284825281, -25.96673656207329, 26.13019689623311, 1747, 14.66076571675237, 4.694935687864747, -0.00283018614204191, -0.2356024507566252, 0.2356194490192323, -1.582808298705681
 
 
-0.05626763573793085, -26.2023197016903, 26.36581634525234, 1764, 14.76548547187203, 4.76474885794452, -0.004136312889678045, -0.2355831396170086, 0.2356194490192358, -1.588352285741428
 
 
-0.06009922492623357, -26.46147277205452, 26.6249977391735, 1781, 14.85275193447174, 4.869468613064179, -0.003831589188302726, -0.259153070364227, 0.2591813939211569, -1.585580292223555
 
 
-0.06321242968247962, -26.72063546788682, 26.88417913309466, 1801, 14.94001839707146, 4.97418836818384, -0.003113204756246046, -0.2591626958322927, 0.2591813939211605, -1.582808298705681
 
 
-0.06473640208909488, -26.95624998837363, 27.11979858211389, 1817, 15.00983156715123, 5.078908123303498, -0.001523972406615269, -0.2356145204868087, 0.2356194490192287, -1.577264311669935
 
 
-0.06552016300712316, -27.1683060441025, 27.3318560862312, 1835, 15.07964473723101, 5.166174585903216, -0.0007837609180282667, -0.2120560557288728, 0.2120575041173112, -1.574492318152061
 
 
-0.0643227520269456, -27.42748467200584, 27.59103748015236, 1854, 15.14945790731078, 5.288347633542818, 0.001197410980177549, -0.259178627903341, 0.2591813939211569, -1.566176337598441
 
 
-0.0619279627806141, -27.66309195062982, 27.8266569291716, 1872, 15.21927107739055, 5.393067388662478, 0.002394789246331503, -0.2356072786239754, 0.2356194490192394, -1.560632350562694
 
 
-0.0585752936164525, -27.92225165923513, 28.08583832309275, 1889, 15.30653753999027, 5.497787143782138, 0.003352669164161593, -0.2591597086053108, 0.2591813939211569, -1.557860357044821
 
 
-0.0555274125581238, -28.15785139433086, 28.32145777211199, 1909, 15.39380400258999, 5.585053606381854, 0.003047881058328705, -0.2355997350957358, 0.2356194490192323, -1.557860357044821
 
 
-0.05186995528812927, -28.44057107644575, 28.60420111093507, 1931, 15.49852375770965, 5.689773361501514, 0.003657457269994528, -0.2827196821148894, 0.2827433388230851, -1.557860357044821
 
 
-0.04923568711716475, -28.69973908293212, 28.86338250485623, 1951, 15.60324351282931, 5.777039824101231, 0.002634268170964531, -0.2591680064863666, 0.2591813939211569, -1.560632350562694
 
 
-0.0473198557200996, -28.8882249058313, 29.05187806407162, 1967, 15.67305668290908, 5.846852994181003, 0.001915831397065146, -0.1884858228991789, 0.1884955592153901, -1.560632350562694
 
 
-0.04623130028357457, -29.12384184028888, 29.28749751309084, 1983, 15.77777643802874, 5.916666164260777, 0.001088555436525022, -0.2356169344575778, 0.2356194490192287, -1.566176337598441
 
 
-0.0458394191554064, -29.33589898230878, 29.49955501720817, 2001, 15.86504290062846, 5.986479334340551, 0.0003918811281681795, -0.2120571420198995, 0.2120575041173183, -1.568948331116315
 
 
-0.04603535980313483, -29.54795639590171, 29.71161252132547, 2020, 15.95230936322817, 6.056292504420323, -0.0001959406477284216, -0.2120574135929336, 0.2120575041173076, -1.571720324634188
 
 
-0.04681912072116313, -29.76001245163058, 29.92367002544278, 2037, 16.03957582582789, 6.126105674500097, -0.0007837609180283138, -0.2120560557288728, 0.2120575041173112, -1.574492318152061
 
 
-0.04819069588711696, -29.97206552006872, 30.13572752956009, 2055, 16.12684228842761, 6.19591884457987, -0.001371575165953824, -0.2120530684381332, 0.2120575041173112, -1.577264311669935
 
 
-0.04940987381240925, -30.16055713645816, 30.32422308877548, 2073, 16.19665545850738, 6.265732014659642, -0.00121917792529228, -0.1884916163894505, 0.1884955592153865, -1.577264311669935
 
 
-0.0506290517377015, -30.34904875284762, 30.51271864799087, 2090, 16.26646862858715, 6.335545184739416, -0.001219177925292261, -0.1884916163894541, 0.1884955592153901, -1.577264311669935
 
 
-0.05084676356851081, -30.58466810128421, 30.7483380970101, 2109, 16.33628179866693, 6.440264939859076, -0.0002177118308093065, -0.2356193484365945, 0.2356194490192323, -1.571720324634188
 
 
-0.05102093303315826, -30.77316358003348, 30.93683365622549, 2125, 16.4060949687467, 6.510078109938849, -0.0001741694646474458, -0.1884954787492763, 0.1884955592153865, -1.571720324634188
 
 
-0.05071613660013857, -30.93809691271562, 31.10176727053895, 2143, 16.45845484630653, 6.579891280018622, 0.0003047964330196872, -0.1649333326821397, 0.1649336143134654, -1.568948331116315
 
 
-0.04897445756722903, -31.17370992447489, 31.33738671955819, 2162, 16.5282680163863, 6.684611035138281, 0.001741679032909539, -0.2356130117592679, 0.2356194490192323, -1.563404344080568
 
 
-0.04758111434090137, -31.36220033388232, 31.52588227877358, 2180, 16.59808118646608, 6.754424205218056, 0.001393343226327673, -0.1884904094074257, 0.1884955592153972, -1.563404344080568
 
 
-0.04653610692115578, -31.50356814093787, 31.66725394818512, 2194, 16.65044106402591, 6.806784082777884, 0.001045007419745587, -0.1413678070555551, 0.1413716694115337, -1.563404344080568
 
 
-0.04438079659945748, -31.71561469169945, 31.87931145230243, 2214, 16.72025423410568, 6.894050545377602, 0.002155310321698298, -0.2120465507615772, 0.2120575041173147, -1.560632350562694
 
 
