x,y,L,t, 1, 1
17.7226098400175, 18.19742074308198, 25.44690049407733, 1104, 6.911503837897546, 11.93805208364122, 0.55909257608901, 0.5737477821682512, 0.8011061266653954, 0.7983341331475238
not linear mode
not linear mode
18.07086671510911, 18.54891046288321, 25.94170133701772, 1123, 7.120943348136864, 12.0951317163207, 0.3482568750916044, 0.3514897198012345, 0.4948008429403892, 0.7900181525939038
not linear mode
not linear mode
18.38858994571944, 18.86429372670701, 26.38937829015426, 1138, 7.312929565856241, 12.23475805648025, 0.3177232306103317, 0.3153832638238055, 0.447676953136547, 0.7817021720402842
not linear mode
not linear mode
18.77636381485609, 19.24286187430359, 26.9313030228985, 1158, 7.539822368615503, 12.40929098167968, 0.3877738691366488, 0.3785681475965819, 0.5419247327442385, 0.7733861914866637
not linear mode
not linear mode
19.14927976584566, 19.6029086397622, 27.44966581074082, 1177, 7.749261878854823, 12.58382390687911, 0.3729159509895692, 0.3600467654586061, 0.5183627878423174, 0.7678422044509169
not linear mode
not linear mode
19.50809069497817, 19.94361759372378, 27.94446665368122, 1196, 7.958701389094142, 12.74090353955861, 0.3588109291325098, 0.3407089539615766, 0.4948008429403963, 0.7595262238972973
not linear mode
not linear mode
19.86784468737164, 20.2833306183953, 28.43926749662161, 1213, 8.150687606813518, 12.91543646475804, 0.3597539923934703, 0.3397130246715286, 0.4948008429403892, 0.7567542303794238
not linear mode
not linear mode
20.14194296729048, 20.54215958957362, 28.81625861505238, 1229, 8.290313946973065, 13.05506280491759, 0.2740982799188372, 0.2588289711783103, 0.3769911184307766, 0.756754230379424
not linear mode
not linear mode
20.53492636586417, 20.91531701534105, 29.35818334779662, 1248, 8.482300164692441, 13.26450231515691, 0.3929833985736975, 0.3731574257674376, 0.5419247327442385, 0.7595262238972973
not linear mode
not linear mode
20.87484687884501, 21.24169125433574, 29.82942224583509, 1266, 8.639379797371932, 13.45648853287628, 0.3399205129808307, 0.3263742389946884, 0.4712388980384716, 0.7650702109330436
not linear mode
not linear mode
21.19518181421876, 21.55442146321988, 30.27709919897164, 1284, 8.779006137531477, 13.64847475059566, 0.3203349353737523, 0.312730208884132, 0.4476769531365434, 0.773386191486664
not linear mode
not linear mode
21.54634959541965, 21.90300296534092, 30.77190004191203, 1304, 8.936085770210967, 13.85791426083498, 0.3511677812008921, 0.3485815021210471, 0.4948008429403927, 0.7817021720402838
not linear mode
not linear mode
21.84568947805596, 22.20345125518982, 31.19601505014665, 1320, 9.075712110370514, 14.03244718603441, 0.2993398826363158, 0.300448289848903, 0.4241150082346223, 0.7872461590760307
not linear mode
not linear mode
22.19394635314757, 22.55494097499106, 31.69081589308704, 1341, 9.250245035569947, 14.22443340375379, 0.3482568750916069, 0.351489719801237, 0.4948008429403927, 0.7900181525939038
not linear mode
not linear mode
22.50815316320987, 22.87382768666168, 32.13849284622359, 1360, 9.407324668249437, 14.39896632895322, 0.3142068100622988, 0.3188867116706178, 0.4476769531365505, 0.7927901461117774
not linear mode
not linear mode
22.90504597592013, 23.27663195403508, 32.70397952386975, 1384, 9.616764178488754, 14.60840583919254, 0.3968928127102629, 0.4028042673734028, 0.565486677646156, 0.7927901461117777
not linear mode
not linear mode
23.22013552957444, 23.59464646242667, 33.15165647700629, 1403, 9.791297103688189, 14.76548547187203, 0.3150895536543093, 0.3180145083915937, 0.4476769531365434, 0.7900181525939038
not linear mode
not linear mode
23.46958543177137, 23.84502003730076, 33.50508565053515, 1418, 9.930923443847735, 14.88765851951163, 0.2494499021969299, 0.2503735748740858, 0.3534291735288519, 0.7872461590760304
not linear mode
not linear mode
23.78643320245473, 24.16128281503886, 33.9527626036717, 1437, 10.10545636904717, 15.04473815219112, 0.3168477706833518, 0.3162627777380945, 0.4476769531365505, 0.7844741655581573
not linear mode
not linear mode
24.08826122798427, 24.45923144016539, 34.37687761190632, 1456, 10.2799892942466, 15.18436449235067, 0.3018280255295439, 0.2979486251265321, 0.4241150082346223, 0.7789301785224106
not linear mode
not linear mode
24.39173642991729, 24.75550216437141, 34.80099262014093, 1474, 10.45452221944603, 15.32399083251021, 0.3034752019330251, 0.2962707242060163, 0.4241150082346152, 0.7733861914866637
not linear mode
not linear mode
24.73075093081691, 25.08281740569742, 35.27223151817941, 1497, 10.64650843716541, 15.48107046518971, 0.3390145008996143, 0.3273152413260116, 0.4712388980384787, 0.7678422044509174
not linear mode
not linear mode
25.0536754181487, 25.39287293274237, 35.71990847131596, 1517, 10.82104136236484, 15.63815009786919, 0.3229244873317857, 0.3100555270449509, 0.4476769531365434, 0.765070210933044
not linear mode
not linear mode
25.34183774391336, 25.67109088786947, 36.12046153464864, 1536, 10.96066770252439, 15.79522973054868, 0.2881623257646579, 0.278217955127096, 0.400553063332687, 0.7678422044509171
not linear mode
not linear mode
25.61304934463305, 25.93294308093028, 36.49745265307942, 1554, 11.10029404268394, 15.93485607070823, 0.2712116007196894, 0.2618521930608073, 0.3769911184307801, 0.7678422044509171
not linear mode
not linear mode
25.90043934590575, 26.21195875022805, 36.89800571641213, 1572, 11.23992038284348, 16.09193570338772, 0.2873900012727027, 0.2790156692977778, 0.4005530633327012, 0.7706141979687908
not linear mode
not linear mode
26.1533353475166, 26.45885102039974, 37.25143488994098, 1589, 11.36209343048309, 16.23156204354727, 0.2528960016108585, 0.2468922701716844, 0.3534291735288519, 0.7733861914866637
not linear mode
not linear mode
26.5045031287175, 26.80743252252078, 37.74623573288137, 1614, 11.51917306316258, 16.44100155378658, 0.351167781200892, 0.3485815021210472, 0.4948008429403927, 0.7817021720402842
not linear mode
not linear mode
26.72129370865873, 27.02382284413106, 38.05254101660637, 1629, 11.62389281828224, 16.56317460142619, 0.2167905799412368, 0.2163903216102712, 0.3063052837250027, 0.7844741655581573
not linear mode
not linear mode
27.00400359781526, 27.30757956232169, 38.45309407993907, 1649, 11.76351915844178, 16.72025423410568, 0.2827098891565221, 0.2837567181906324, 0.4005530633327012, 0.787246159076031
not linear mode
not linear mode
27.27008349349198, 27.57464470885404, 38.83008519836984, 1667, 11.90314549860133, 16.85988057426522, 0.2660798956767235, 0.2670651465323566, 0.376991118430773, 0.7872461590760307
not linear mode
not linear mode
27.50290340220911, 27.80832671206985, 39.15995242699677, 1685, 12.02531854624093, 16.98205362190483, 0.2328199087171312, 0.2336820032158101, 0.3298672286269237, 0.7872461590760307
not linear mode
not linear mode
27.73572331092625, 28.04200871528567, 39.4898196556237, 1703, 12.14749159388053, 17.10422666954443, 0.2328199087171363, 0.2336820032158151, 0.3298672286269309, 0.7872461590760304
not linear mode
not linear mode
27.98586628778153, 28.29168985560522, 39.84324882915256, 1721, 12.28711793404008, 17.22639971718404, 0.2501429768552801, 0.2496811403195507, 0.3534291735288591, 0.7844741655581576
not linear mode
not linear mode
28.23670041721074, 28.54067664283454, 40.19667800268141, 1739, 12.42674427419963, 17.34857276482364, 0.2508341294292086, 0.2489867872293194, 0.3534291735288519, 0.7817021720402838
not linear mode
not linear mode
28.47209702116657, 28.77176283317933, 40.52654523130833, 1758, 12.56637061435917, 17.45329251994329, 0.2353966039558359, 0.2310861903447857, 0.3298672286269237, 0.7761581850045368
not linear mode
not linear mode
28.72499302277742, 29.01865510335101, 40.87997440483718, 1777, 12.70599695451872, 17.5754655675829, 0.2528960016108535, 0.2468922701716794, 0.3534291735288448, 0.7733861914866634
not linear mode
not linear mode
28.96102929094757, 29.24908788884458, 41.20984163346412, 1794, 12.82817000215832, 17.6976386152225, 0.2360362681701413, 0.2304327854935788, 0.329867228626938, 0.773386191486664
not linear mode
not linear mode
29.21460870383525, 29.4952781852838, 41.56327080699297, 1815, 12.96779634231787, 17.81981166286211, 0.2535794128876774, 0.2461902964392142, 0.3534291735288519, 0.7706141979687905
not linear mode
not linear mode
29.45128282253041, 29.72505579529373, 41.8931380356199, 1832, 13.08996938995747, 17.94198471050171, 0.2366741186951622, 0.2297776100099299, 0.3298672286269237, 0.7706141979687905
not linear mode
not linear mode
29.65414635284055, 29.9220080324451, 42.17588137444298, 1850, 13.19468914507713, 18.04670446562137, 0.2028635303101419, 0.1969522371513713, 0.2827433388230816, 0.7706141979687905
not linear mode
not linear mode
29.87332288756996, 30.13598133326056, 42.48218665816799, 1868, 13.29940890019679, 18.16887751326097, 0.219176534729414, 0.2139733008154632, 0.3063052837250098, 0.773386191486664
not linear mode
not linear mode
30.0919054483861, 30.35056136715216, 42.78849194189299, 1886, 13.40412865531645, 18.29105056090058, 0.2185825608161397, 0.2145800338915933, 0.3063052837250098, 0.7761581850045377
not linear mode
not linear mode
